조사년월일,측정소이름,측정지역,일일강수량
20240804,용산,용산구,0.0
20240804,성동,성동구,0.0
20240804,강북,강북구,0.0
20240804,관악,관악구,0.0
20240804,강남,강남구,0.0
20240804,금천,금천구,0.0
20240804,강서,강서구,0.0
20240804,도봉,도봉구,0.0
20240804,서초,서초구,0.0
20240803,구로,구로구,0.0
20240803,양천,양천구,0.0
20240803,서초,서초구,0.0
20240803,영등포,영등포구,0.0
20240803,용산,용산구,0.0
20240803,강북,강북구,0.0
20240803,중구,중구,0.0
20240803,동대문,동대문구,0.0
20240803,금천,금천구,0.0
20240803,마포,마포구,0.0
20240803,관악,관악구,0.0
20240803,광진,광진구,0.0
20240803,성동,성동구,0.0
20240803,성북,성북구,0.0
20240803,은평,은평구,0.0
20240803,강동,강동구,0.0
20240803,강서,강서구,0.0
20240803,도봉,도봉구,0.0
20240803,노원,노원구,0.0
20240803,서대문,서대문구,0.0
20240803,송파,송파구,0.0
20240803,강남,강남구,0.0
20240802,강남,강남구,0.0
20240802,강북,강북구,1.5
20240802,성동,성동구,0.0
20240802,양천,양천구,0.0
20240802,노원,노원구,3.5
20240802,영등포,영등포구,0.0
20240802,용산,용산구,0.0
20240802,마포,마포구,0.0
20240802,광진,광진구,0.0
20240802,서대문,서대문구,0.0
20240802,송파,송파구,0.0
20240802,서초,서초구,0.0
20240802,중구,중구,0.0
20240802,동대문,동대문구,1.0
20240802,구로,구로구,0.0
20240802,강서,강서구,0.5
20240802,은평,은평구,0.0
20240802,도봉,도봉구,2.5
20240802,성북,성북구,0.0
20240802,강동,강동구,0.0
20240802,금천,금천구,0.0
20240802,관악,관악구,0.0
20240801,동대문,동대문구,0.0
20240801,강북,강북구,0.0
20240801,구로,구로구,0.0
20240801,강동,강동구,0.0
20240801,중구,중구,0.0
20240801,은평,은평구,0.0
20240801,강남,강남구,0.0
20240801,광진,광진구,0.0
20240801,강서,강서구,1.5
20240801,도봉,도봉구,0.0
20240801,금천,금천구,0.0
20240801,송파,송파구,0.0
20240801,영등포,영등포구,0.5
20240801,노원,노원구,0.0
20240801,성북,성북구,0.0
20240801,양천,양천구,0.0
20240801,용산,용산구,0.0
20240801,서초,서초구,0.0
20240801,관악,관악구,0.0
20240801,서대문,서대문구,0.0
20240801,성동,성동구,0.0
20240801,마포,마포구,0.0
20240731,노원,노원구,0.0
20240731,양천,양천구,0.0
20240731,강서,강서구,0.0
20240731,은평,은평구,0.0
20240731,송파,송파구,0.0
20240731,강남,강남구,0.0
20240731,용산,용산구,0.0
20240731,중구,중구,0.0
20240731,강동,강동구,0.0
20240731,동대문,동대문구,0.0
20240731,관악,관악구,0.0
20240731,도봉,도봉구,0.0
20240731,성동,성동구,0.0
20240731,서대문,서대문구,0.0
20240731,광진,광진구,0.0
20240731,서초,서초구,0.0
20240731,금천,금천구,0.0
20240731,구로,구로구,0.0
20240731,영등포,영등포구,0.0
20240731,마포,마포구,0.0
20240731,성북,성북구,0.0
20240731,강북,강북구,0.0
20240730,서대문,서대문구,
20240730,송파,송파구,0.0
20240730,도봉,도봉구,0.0
20240730,용산,용산구,0.0
20240730,성동,성동구,0.0
20240730,중구,중구,0.0
20240730,동대문,동대문구,0.0
20240730,강남,강남구,0.0
20240730,서초,서초구,0.0
20240730,강북,강북구,0.0
20240730,관악,관악구,0.0
20240730,마포,마포구,0.0
20240730,구로,구로구,0.0
20240730,은평,은평구,0.0
20240730,노원,노원구,0.0
20240730,강서,강서구,0.0
20240730,성북,성북구,0.0
20240730,강동,강동구,0.0
20240730,영등포,영등포구,0.0
20240730,양천,양천구,0.0
20240730,금천,금천구,0.0
20240730,광진,광진구,0.0
20240729,강북,강북구,1.0
20240729,마포,마포구,0.0
20240729,구로,구로구,0.0
20240729,은평,은평구,0.0
20240729,강서,강서구,0.0
20240729,관악,관악구,0.0
20240729,서대문,서대문구,0.0
20240729,도봉,도봉구,1.0
20240729,금천,금천구,0.0
20240729,동대문,동대문구,0.0
20240729,노원,노원구,0.0
20240729,양천,양천구,0.0
20240729,영등포,영등포구,0.0
20240729,강남,강남구,0.0
20240729,서초,서초구,0.0
20240729,광진,광진구,0.0
20240729,중구,중구,0.0
20240729,성북,성북구,0.0
20240729,송파,송파구,0.0
20240729,강동,강동구,0.0
20240729,용산,용산구,0.0
20240729,성동,성동구,0.0
20240728,관악,관악구,0.0
20240728,금천,금천구,0.0
20240728,노원,노원구,0.5
20240728,영등포,영등포구,0.0
20240728,서초,서초구,0.0
20240728,강서,강서구,0.0
20240728,중구,중구,0.0
20240728,양천,양천구,0.0
20240728,동대문,동대문구,0.0
20240728,광진,광진구,0.0
20240728,강남,강남구,0.0
20240728,성동,성동구,0.0
20240728,용산,용산구,0.0
20240728,구로,구로구,0.0
20240728,마포,마포구,0.0
20240728,송파,송파구,0.0
20240728,강동,강동구,0.0
20240728,도봉,도봉구,0.0
20240728,성북,성북구,0.0
20240728,은평,은평구,0.0
20240728,강북,강북구,0.0
20240728,서대문,서대문구,0.0
20240727,마포,마포구,32.5
20240727,성동,성동구,11.0
20240727,중구,중구,30.0
20240727,송파,송파구,13.0
20240727,강북,강북구,43.0
20240727,서초,서초구,12.0
20240727,관악,관악구,11.5
20240727,영등포,영등포구,29.5
20240727,강동,강동구,8.0
20240727,용산,용산구,15.0
20240727,동대문,동대문구,35.5
20240727,도봉,도봉구,51.0
20240727,광진,광진구,13.0
20240727,구로,구로구,16.5
20240727,강남,강남구,16.5
20240727,노원,노원구,52.0
20240727,서대문,서대문구,36.5
20240727,금천,금천구,13.0
20240727,양천,양천구,23.0
20240727,강서,강서구,2.5
20240727,은평,은평구,12.0
20240727,성북,성북구,
20240726,영등포,영등포구,5.5
20240726,강서,강서구,11.5
20240726,관악,관악구,3.0
20240726,광진,광진구,14.0
20240726,은평,은평구,7.0
20240726,노원,노원구,15.5
20240726,구로,구로구,6.5
20240726,양천,양천구,6.0
20240726,동대문,동대문구,9.0
20240726,중구,중구,14.5
20240726,강동,강동구,18.0
20240726,도봉,도봉구,29.5
20240726,용산,용산구,10.0
20240726,송파,송파구,12.0
20240726,마포,마포구,6.0
20240726,서초,서초구,10.0
20240726,성북,성북구,20.5
20240726,금천,금천구,5.0
20240726,서대문,서대문구,0.5
20240726,강북,강북구,21.5
20240726,성동,성동구,7.5
20240726,강남,강남구,14.0
20240725,양천,양천구,25.0
20240725,영등포,영등포구,38.5
20240725,강북,강북구,14.5
20240725,성북,성북구,9.5
20240725,광진,광진구,13.5
20240725,동대문,동대문구,8.0
20240725,금천,금천구,17.0
20240725,구로,구로구,7.5
20240725,은평,은평구,6.0
20240725,강서,강서구,4.0
20240725,용산,용산구,20.5
20240725,도봉,도봉구,19.0
20240725,마포,마포구,26.5
20240725,서초,서초구,21.5
20240725,성동,성동구,9.0
20240725,송파,송파구,7.0
20240725,중구,중구,17.0
20240725,강동,강동구,44.5
20240725,서대문,서대문구,19.5
20240725,관악,관악구,17.5
20240725,노원,노원구,19.0
20240725,강남,강남구,6.0
20240724,강동,강동구,22.5
20240724,금천,금천구,13.0
20240724,중구,중구,25.5
20240724,성북,성북구,28.0
20240724,용산,용산구,10.5
20240724,마포,마포구,13.0
20240724,서초,서초구,11.5
20240724,노원,노원구,15.0
20240724,양천,양천구,13.0
20240724,광진,광진구,16.0
20240724,강서,강서구,7.5
20240724,구로,구로구,11.5
20240724,강남,강남구,15.5
20240724,도봉,도봉구,17.0
20240724,서대문,서대문구,14.0
20240724,강북,강북구,18.0
20240724,관악,관악구,7.5
20240724,성동,성동구,14.0
20240724,영등포,영등포구,20.0
20240724,동대문,동대문구,16.5
20240724,은평,은평구,21.5
20240724,송파,송파구,17.5
20240723,중구,중구,3.5
20240723,성북,성북구,3.0
20240723,관악,관악구,3.5
20240723,강서,강서구,1.0
20240723,용산,용산구,1.5
20240723,강남,강남구,3.0
20240723,동대문,동대문구,3.5
20240723,금천,금천구,3.5
20240723,성동,성동구,1.0
20240723,마포,마포구,2.5
20240723,노원,노원구,2.0
20240723,광진,광진구,1.5
20240723,강동,강동구,4.5
20240723,영등포,영등포구,1.5
20240723,은평,은평구,1.5
20240723,구로,구로구,1.0
20240723,강북,강북구,6.5
20240723,서초,서초구,1.5
20240723,도봉,도봉구,
20240723,서대문,서대문구,2.5
20240723,양천,양천구,1.5
20240723,송파,송파구,2.5
20240722,광진,광진구,46.0
20240722,양천,양천구,73.0
20240722,관악,관악구,44.0
20240722,도봉,도봉구,48.5
20240722,송파,송파구,44.5
20240722,강북,강북구,55.0
20240722,마포,마포구,78.5
20240722,동대문,동대문구,48.0
20240722,중구,중구,45.0
20240722,서초,서초구,41.0
20240722,강남,강남구,47.0
20240722,영등포,영등포구,65.5
20240722,은평,은평구,58.0
20240722,구로,구로구,69.5
20240722,성동,성동구,36.0
20240722,성북,성북구,59.0
20240722,강동,강동구,43.0
20240722,금천,금천구,45.0
20240722,서대문,서대문구,79.5
20240722,용산,용산구,33.0
20240722,강서,강서구,58.0
20240722,노원,노원구,56.0
20240721,도봉,도봉구,22.0
20240721,성북,성북구,13.5
20240721,강북,강북구,20.5
20240721,성동,성동구,4.0
20240721,중구,중구,
20240721,영등포,영등포구,6.0
20240721,서대문,서대문구,8.5
20240721,서초,서초구,5.5
